shop_id,category_id,subcategory_id,product_name,page_url,image_url,price,rating,rating_count
4,0,0,Sandtex Microseal Fine Textured Weatherproof Masonry 15 Year Exterior Wall Paint - Pure Brilliant White - 5L,https://www.wickes.co.uk/Sandtex-Microseal-Fine-Textured-Weatherproof-Masonry-15-Year-Exterior-Wall-Paint---Pure-Brilliant-White---5L/p/137484,https://media.wickes.co.uk/is/image/wickes/A0444_137484_00?$normal$,28,4.8,21
4,0,0,Cuprinol Garden Shades Matt Wood Treatment - Barleywood - 1L,https://www.wickes.co.uk/Cuprinol-Garden-Shades-Matt-Wood-Treatment---Barleywood---1L/p/175481,https://media.wickes.co.uk/is/image/wickes/GPID_1000335490_00?$normal$,15,0.0,0
4,0,0,Cuprinol Garden Shades Matt Wood Treatment - Pale Jasmine - 1L,https://www.wickes.co.uk/Cuprinol-Garden-Shades-Matt-Wood-Treatment---Pale-Jasmine---1L/p/173537,https://media.wickes.co.uk/is/image/wickes/GPID_1100330447_00?$normal$,15,5.0,1
4,0,0,Cuprinol UV Guard Decking Oil - Natural Oak - 2.5L,https://www.wickes.co.uk/Cuprinol-UV-Guard-Decking-Oil---Natural-Oak---2-5L/p/275171,https://media.wickes.co.uk/is/image/wickes/I9026_170516_00?$normal$,26,0.0,0
4,0,0,Cuprinol Garden Shades Matt Wood Treatment - Wild Thyme - 1L,https://www.wickes.co.uk/Cuprinol-Garden-Shades-Matt-Wood-Treatment---Wild-Thyme---1L/p/173568,https://media.wickes.co.uk/is/image/wickes/GPID_1100330455_00?$normal$,15,5.0,1
4,0,0,Sandtex Microseal Ultra Smooth Weatherproof Masonry 15 Year Exterior Wall Paint - Cornish Cream - 5L,https://www.wickes.co.uk/Sandtex-Microseal-Ultra-Smooth-Weatherproof-Masonry-15-Year-Exterior-Wall-Paint---Cornish-Cream---5L/p/137476,https://media.wickes.co.uk/is/image/wickes/A0444_137476_00?$normal$,28,4.8,46
4,0,0,Cuprinol Garden Shades Matt Wood Treatment - Wild Thyme - 2.5L,https://www.wickes.co.uk/Cuprinol-Garden-Shades-Matt-Wood-Treatment---Wild-Thyme---2-5L/p/133745,https://media.wickes.co.uk/is/image/wickes/I0960_133745_00?$normal$,20,4.9,109
4,0,0,Cuprinol Garden Shades Matt Wood Treatment - Seasoned Oak - 1L,https://www.wickes.co.uk/Cuprinol-Garden-Shades-Matt-Wood-Treatment---Seasoned-Oak---1L/p/147099,https://media.wickes.co.uk/is/image/wickes/I9026_147099_00?$normal$,15,4.9,48
4,0,0,Cuprinol Garden Shades Matt Wood Treatment - Forget-Me-Not - 1L,https://www.wickes.co.uk/Cuprinol-Garden-Shades-Matt-Wood-Treatment---Forget-Me-Not---1L/p/175482,https://media.wickes.co.uk/is/image/wickes/GPID_1000272442_00?$normal$,15,5.0,1
4,0,0,Cuprinol Garden Shades Matt Wood Treatment - Dusky Gem - 1L,https://www.wickes.co.uk/Cuprinol-Garden-Shades-Matt-Wood-Treatment---Dusky-Gem---1L/p/173701,https://media.wickes.co.uk/is/image/wickes/GPID_1100330439_00?$normal$,15,5.0,1
4,0,0,Cuprinol Garden Shades Matt Wood Treatment - Coastal Mist - 1L,https://www.wickes.co.uk/Cuprinol-Garden-Shades-Matt-Wood-Treatment---Coastal-Mist---1L/p/175486,https://media.wickes.co.uk/is/image/wickes/I9026_392130_00?$normal$,15,0.0,0
4,0,0,Cuprinol Garden Shades Matt Wood Treatment - Sage - 1L,https://www.wickes.co.uk/Cuprinol-Garden-Shades-Matt-Wood-Treatment---Sage---1L/p/173242,https://media.wickes.co.uk/is/image/wickes/GPID_1100330451_00?$normal$,15,0.0,0
4,0,0,Cuprinol Garden Shades Matt Wood Treatment - Sunny Lime - 1L,https://www.wickes.co.uk/Cuprinol-Garden-Shades-Matt-Wood-Treatment---Sunny-Lime---1L/p/133741,https://media.wickes.co.uk/is/image/wickes/I0960_133741_00?$normal$,15,3.8,4
4,0,0,Cuprinol Garden Shades Furniture Paint - Natural Stone - 1L,https://www.wickes.co.uk/Cuprinol-Garden-Shades-Furniture-Paint---Natural-Stone---1L/p/275145,https://media.wickes.co.uk/is/image/wickes/GPID_5000072894_00?$normal$,15,5.0,1
4,0,0,Cuprinol Garden Shades Furniture Paint - Muted Clay - 1L,https://www.wickes.co.uk/Cuprinol-Garden-Shades-Furniture-Paint---Muted-Clay---1L/p/275144,https://media.wickes.co.uk/is/image/wickes/GPID_5000072893_00?$normal$,15,4.7,3
4,0,0,Cuprinol Garden Shades Matt Wood Treatment - Silver Birch - 1L,https://www.wickes.co.uk/Cuprinol-Garden-Shades-Matt-Wood-Treatment---Silver-Birch---1L/p/133742,https://media.wickes.co.uk/is/image/wickes/I0960_133742_00?$normal$,15,4.8,63
4,0,0,Cuprinol Garden Shades Furniture Paint - Heart Wood - 2.5L,https://www.wickes.co.uk/Cuprinol-Garden-Shades-Furniture-Paint---Heart-Wood---2-5L/p/275143,https://media.wickes.co.uk/is/image/wickes/GPID_5000072892_01?$normal$,20,5.0,1
4,0,0,Cuprinol 5 Year Ducksback Matt Shed & Fence Treatment - Black - 9L,https://www.wickes.co.uk/Cuprinol-5-Year-Ducksback-Matt-Shed+Fence-Treatment---Black---9L/p/173681,https://media.wickes.co.uk/is/image/wickes/GPID_1100330431_00?$normal$,23,5.0,16
4,0,0,Sandtex Ultra Smooth Masonry Paint - Slate Grey - 5L,https://www.wickes.co.uk/Sandtex-Ultra-Smooth-Masonry-Paint---Slate-Grey---5L/p/282401,https://media.wickes.co.uk/is/image/wickes/GPID_5000090195_00?$normal$,28,3.7,6
4,0,0,Elderwood Medium Grey Oak 12mm Laminate Flooring - 1.48m2,https://www.wickes.co.uk/Elderwood-Medium-Grey-Oak-12mm-Laminate-Flooring---1-48m2/p/237061,https://media.wickes.co.uk/is/image/wickes/GPID_5000003732_00?$normal$,17.76,4.8,359
4,0,0,Wickes Everest Ash Porcelain Wall & Floor Tile - 600 x 300mm,https://www.wickes.co.uk/Wickes-Everest-Ash-Porcelain-Wall+Floor-Tile---600-x-300mm/p/277958,https://media.wickes.co.uk/is/image/wickes/GPID_5000085052_00?$normal$,15.12,4.5,29
4,0,0,Wickes Olympia Grey Polished Sandstone Porcelain Wall & Floor Tile - 600 x 300mm,https://www.wickes.co.uk/Wickes-Olympia%E2%84%A2-Grey-Polished-Sandstone-Porcelain-Wall+Floor-Tile---600-x-300mm/p/213367,https://media.wickes.co.uk/is/image/wickes/GPID_1100629194_00?$normal$,19.44,4.8,139
4,0,0,Carbon Slate 8mm Tile Effect Laminate Flooring - 2.53m2,https://www.wickes.co.uk/Carbon-Slate-8mm-Tile-Effect-Laminate-Flooring---2-53m2/p/287444,https://media.wickes.co.uk/is/image/wickes/GPID_5000104270_00?$normal$,35.42,3.0,2
4,0,0,Wickes Mason Grey Glazed Porcelain Wall & Floor Tile - 600mm x 300mm,https://www.wickes.co.uk/Wickes-Mason-Grey-Glazed-Porcelain-Wall+Floor-Tile---600mm-x-300mm/p/278582,https://media.wickes.co.uk/is/image/wickes/GPID_5000087136_00?$normal$,17.64,4.5,11
4,0,0,Wickes Olympia Light Grey Polished Stone Porcelain Wall & Floor Tile - 600 x 300mm,https://www.wickes.co.uk/Wickes-Olympia%E2%84%A2-Light-Grey-Polished-Stone-Porcelain-Wall+Floor-Tile---600-x-300mm/p/213366,https://media.wickes.co.uk/is/image/wickes/GPID_1100629192_00?$normal$,19.44,4.7,203
4,0,0,Novocore Medium Oak Luxury Vinyl Flooring - 1.98m2,https://www.wickes.co.uk/Novocore-Medium-Oak-Luxury-Vinyl-Flooring---1-98m2/p/236754,https://media.wickes.co.uk/is/image/wickes/GPID_5000002613_00?$normal$,39.60,4.1,66
4,0,0,Novocore Cloudy Grey Luxury Vinyl Flooring with Integrated Underlay - 2.64m2,https://www.wickes.co.uk/Novocore-Cloudy-Grey-Luxury-Vinyl-Flooring-with-Integrated-Underlay---2-64m2/p/287335,https://media.wickes.co.uk/is/image/wickes/GPID_5000103981_00?$normal$,63.36,4.9,9
4,0,0,Olney Light Oak Herringbone 8mm Laminate Flooring - 0.87m2,https://www.wickes.co.uk/Olney-Light-Oak-Herringbone-8mm-Laminate-Flooring---0-87m2/p/287400,https://media.wickes.co.uk/is/image/wickes/GPID_5000105021_00?$normal$,13.92,4.0,3
4,0,0,Navelli Light Oak 12mm Laminate Flooring - 1.48m2,https://www.wickes.co.uk/Navelli-Light-Oak-12mm-Laminate-Flooring---1-48m2/p/147692,https://media.wickes.co.uk/is/image/wickes/K9137_147692_00?$normal$,19.24,4.5,729
4,0,0,Shimla Grey Oak 8mm Laminate Flooring - 2.22m2,https://www.wickes.co.uk/Shimla-Grey-Oak-8mm-Laminate-Flooring---2-22m2/p/138671,https://media.wickes.co.uk/is/image/wickes/K9137_138671_00?$normal$,24.42,4.6,663
4,0,0,Albero White Oak 12mm Laminate Flooring - 1.48m2,https://www.wickes.co.uk/Albero-White-Oak-12mm-Laminate-Flooring---1-48m2/p/153389,https://media.wickes.co.uk/is/image/wickes/GPID_1100078000_00?$normal$,19.24,4.5,482
4,0,0,W by Woodpecker Garden Light Oak 18mm Solid Wood Flooring - 1.5m2,https://www.wickes.co.uk/W-by-Woodpecker-Garden-Light-Oak-18mm-Solid-Wood-Flooring---1-5m2/p/184314,https://media.wickes.co.uk/is/image/wickes/GPID_1100448119_00?$normal$,61.50,4.6,102
4,0,0,Windsor Light Oak 8mm Laminate Flooring - 2.22m2,https://www.wickes.co.uk/Windsor-Light-Oak-8mm-Laminate-Flooring---2-22m2/p/237053,https://media.wickes.co.uk/is/image/wickes/GPID_5000003724_00?$normal$,22.20,4.1,89
4,0,0,W by Woodpecker Arctic Oak 14mm Engineered Wood Flooring - 1.08m2,https://www.wickes.co.uk/W-by-Woodpecker-Arctic-Oak-14mm-Engineered-Wood-Flooring---1-08m2/p/236978,https://media.wickes.co.uk/is/image/wickes/GPID_5000003601_00?$normal$,38.88,5.0,3
4,0,0,Quick-Step Salto Pure Natural Oak 8mm Laminate Flooring - 2.179m2,https://www.wickes.co.uk/Quick-Step-Salto-Pure-Natural-Oak-8mm-Laminate-Flooring---2-179m2/p/273251,https://media.wickes.co.uk/is/image/wickes/GPID_5000064135_00?$normal$,41.40,4.6,5
4,0,0,Aspen Light Oak Pure+ 8mm Laminate Flooring - 2.26m2,https://www.wickes.co.uk/Aspen-Light-Oak-Pure%2B-8mm-Laminate-Flooring---2-26m2/p/300784,https://media.wickes.co.uk/is/image/wickes/GPID_5000143579_00?$normal$,24.86,0.0,0
4,0,0,W by Woodpecker Dark Oak 18mm Solid Wood Flooring - 1.5m2,https://www.wickes.co.uk/W-by-Woodpecker-Dark-Oak-18mm-Solid-Wood-Flooring---1-5m2/p/184318,https://media.wickes.co.uk/is/image/wickes/GPID_1100448123_00?$normal$,73.50,4.5,29
4,0,0,Quick-Step Salto Sterling Grey Oak 12mm Laminate Flooring - 1.453m2,https://www.wickes.co.uk/Quick-Step-Salto-Sterling-Grey-Oak-12mm-Laminate-Flooring---1-453m2/p/273256,https://media.wickes.co.uk/is/image/wickes/GPID_5000064140_00?$normal$,33.42,5.0,4
4,0,0,Tortilla Cashmere Oak Pure+ 8mm Laminate Flooring - 2.26m2,https://www.wickes.co.uk/Tortilla-Cashmere-Oak-Pure%2B-8mm-Laminate-Flooring---2-26m2/p/300780,https://media.wickes.co.uk/is/image/wickes/GPID_5000143575_00?$normal$,27.12,5.0,2
4,0,0,Appalachian Hickory Pure+ 10mm Laminate Flooring - 1.76m2,https://www.wickes.co.uk/Appalachian-Hickory-Pure%2B-10mm-Laminate-Flooring---1-76m2/p/300782,https://media.wickes.co.uk/is/image/wickes/GPID_5000143577_00?$normal$,22.88,0.0,0
4,0,0,Quick-Step Salto Titan Dark Brown Oak 12mm Laminate Flooring - 1.453m2,https://www.wickes.co.uk/Quick-Step-Salto-Titan-Dark-Brown-Oak-12mm-Laminate-Flooring---1-453m2/p/273257,https://media.wickes.co.uk/is/image/wickes/GPID_5000064141_00?$normal$,33.42,2.0,4
4,0,0,Quick-Step Salto Manhattan Brown Oak 8mm Laminate Flooring - 2.179m2,https://www.wickes.co.uk/Quick-Step-Salto-Manhattan-Brown-Oak-8mm-Laminate-Flooring---2-179m2/p/273253,https://media.wickes.co.uk/is/image/wickes/GPID_5000064137_00?$normal$,41.40,0.0,0
4,0,0,Wickes Lincoln White Grained Moulded 6 Panel Internal Door - 1981 mm,https://www.wickes.co.uk/Wickes-Lincoln-White-Grained-Moulded-6-Panel-Internal-Door---1981-mm/p/9000218630,https://media.wickes.co.uk/is/image/wickes/P0321_200604_00?$normal$,"From
						30",4.5,543
4,0,0,Wickes Exeter White Moulded Fully Finished Ladder Internal Door - 1981mm,https://www.wickes.co.uk/Wickes-Exeter-White-Moulded-Fully-Finished-Ladder-Internal-Door---1981mm/p/9000281463,https://media.wickes.co.uk/is/image/wickes/GPID_5000009307_00?$normal$,"From
						66",4.1,22
4,0,0,Wickes Geneva White Grained Moulded Fully Finished Cottage Internal Door,https://www.wickes.co.uk/Wickes-Geneva-White-Grained-Moulded-Fully-Finished-Cottage-Internal-Door/p/9000218648,https://media.wickes.co.uk/is/image/wickes/P0321_117368_00?$normal$,"From
						55",3.8,22
4,0,0,Wickes Chester Knotty Pine 4 Panel Internal Door - 1981mm,https://www.wickes.co.uk/Wickes-Chester-Knotty-Pine-4-Panel-Internal-Door---1981mm/p/9000281473,https://media.wickes.co.uk/is/image/wickes/R3027_205913_00?$normal$,"From
						55",3.0,2
4,0,0,Wickes Flush Primed Paint Grade FD30 Internal Fire Resistant Door - 1981mm,https://www.wickes.co.uk/Wickes-Flush-Primed-Paint-Grade-FD30-Internal-Fire-Resistant-Door---1981mm/p/9000279705,https://media.wickes.co.uk/is/image/wickes/GPID_5000007037_00?$normal$,"From
						60",4.8,32
4,0,0,Wickes Thame Oak 5 Panel Internal Door,https://www.wickes.co.uk/Wickes-Thame-Oak-5-Panel-Internal-Door/p/9000229498,https://media.wickes.co.uk/is/image/wickes/X0041_165668_00?$normal$,"From
						95",4.4,32
4,0,0,Wickes Geneva Oak Cottage Pre Finished Internal Door,https://www.wickes.co.uk/Wickes-Geneva-Oak-Cottage-Pre-Finished-Internal-Door/p/9000231443,https://media.wickes.co.uk/is/image/wickes/Y0510_149114_00?$normal$,"From
						125",4.2,20
4,0,0,Wickes Softwood Rebated Door Casing - 33 x 131mm x 2m,https://www.wickes.co.uk/Wickes-Softwood-Rebated-Door-Casing---33-x-131mm-x-2m/p/200332,https://media.wickes.co.uk/is/image/wickes/S3308_200332_00?$normal$,40,3.2,50
4,0,0,Wickes Softwood Rebated Door Casing - 33 x 106mm x 2m,https://www.wickes.co.uk/Wickes-Softwood-Rebated-Door-Casing---33-x-106mm-x-2m/p/200331,https://media.wickes.co.uk/is/image/wickes/S3308_200331_00?$normal$,36,3.5,39
4,0,0,LPD Internal DX 30s Unfinished White Oak Door - 1981mm,https://www.wickes.co.uk/LPD-Internal-DX-30s-Unfinished-White-Oak-Door---1981mm/p/9000288434,https://media.wickes.co.uk/is/image/wickes/GPID_5000149069_00?$normal$,"From
						86",0.0,0
4,0,0,Wickes Geneva Oak Cottage Internal Door,https://www.wickes.co.uk/Wickes-Geneva-Oak-Cottage-Internal-Door/p/9000229489,https://media.wickes.co.uk/is/image/wickes/D3088_214699_00?$normal$,"From
						89",4.5,423
4,0,0,Wickes Pine Closed Internal Louvre Door - 610mm,https://www.wickes.co.uk/Wickes-Pine-Closed-Internal-Louvre-Door---610mm/p/9000279669,https://media.wickes.co.uk/is/image/wickes/F0366_187360_00?$normal$,"From
						19",5.0,6
4,0,0,Wickes Treated Kiln Dried C16 Timber - 45 x 70 x 2400mm,https://www.wickes.co.uk/Wickes-Treated-Kiln-Dried-C16-Timber---45-x-70-x-2400mm/p/166401,https://media.wickes.co.uk/is/image/wickes/S3308_166401_00?$normal$,4.50,4.7,752
4,0,0,Rockwool Sound Insulation Slab - 50 x 400 x 1200mm,https://www.wickes.co.uk/Rockwool-Sound-Insulation-Slab---50-x-400-x-1200mm/p/234857,https://media.wickes.co.uk/is/image/wickes/GPID_1100687109_00?$normal$,40,4.8,117
4,0,0,Wickes Treated Kiln Dried C16 Timber - 45 x 70 x 3600mm,https://www.wickes.co.uk/Wickes-Treated-Kiln-Dried-C16-Timber---45-x-70-x-3600mm/p/190165,https://media.wickes.co.uk/is/image/wickes/S3308_190165_00?$normal$,6.50,4.4,360
4,0,0,Proplex Surface Protection Sheet - 1200 x 600 x 2mm,https://www.wickes.co.uk/Proplex-Surface-Protection-Sheet---1200-x-600-x-2mm/p/236321,https://media.wickes.co.uk/is/image/wickes/GPID_5000000024_00?$normal$,2,4.7,10
4,0,0,Wickes Treated Kiln Dried C16 Timber - 45 x 70 x 3000mm,https://www.wickes.co.uk/Wickes-Treated-Kiln-Dried-C16-Timber---45-x-70-x-3000mm/p/190164,https://media.wickes.co.uk/is/image/wickes/S3308_190164_00?$normal$,5.50,4.6,412
4,0,0,Setcrete Latex Floor Levelling Compound - 20kg,https://www.wickes.co.uk/Setcrete-Latex-Floor-Levelling-Compound---20kg/p/133779,https://media.wickes.co.uk/is/image/wickes/B3593_133779_00?$normal$,18,4.6,189
4,0,0,Marshalls Richmond Smooth Buff Paving Slab - 450 x 450 x 32mm,https://www.wickes.co.uk/Marshalls-Richmond-Smooth-Buff-Paving-Slab---450-x-450-x-32mm/p/144730,https://media.wickes.co.uk/is/image/wickes/M3549_144730_00?$normal$,4.50,4.7,829
4,0,0,Marshalls Richmond Smooth Natural Paving Slab - 450 x 450 x 32mm,https://www.wickes.co.uk/Marshalls-Richmond-Smooth-Natural-Paving-Slab---450-x-450-x-32mm/p/144650,https://media.wickes.co.uk/is/image/wickes/M3549_144650_00?$normal$,4.50,4.7,1349
4,0,0,IKO Green Shed Felt - 10 x 1m,https://www.wickes.co.uk/IKO-Green-Shed-Felt---10-x-1m/p/164174,https://media.wickes.co.uk/is/image/wickes/I0757_164174_00?$normal$,21,4.6,1100
4,0,0,Rockwool Sound Insulation Slab - 100 x 600 x 1200mm,https://www.wickes.co.uk/Rockwool-Sound-Insulation-Slab---100-x-600-x-1200mm/p/180766,https://media.wickes.co.uk/is/image/wickes/R0486_773732_00?$normal$,70,4.7,120
4,0,0,Rockwool 37 Cavity Batt Thermal Insulation Slab - 100 x 455 x 1200mm,https://www.wickes.co.uk/Rockwool-37-Cavity-Batt-Thermal-Insulation-Slab---100-x-455-x-1200mm/p/180768,https://media.wickes.co.uk/is/image/wickes/GPID_1000735429_00?$normal$,35,4.9,72
4,0,0,Knauf Tapered Edge Moisture Panel - 12.5 x 1200 x 2400mm,https://www.wickes.co.uk/Knauf-Tapered-Edge-Moisture-Panel---12-5-x-1200-x-2400mm/p/190540,https://media.wickes.co.uk/is/image/wickes/K0020_190540_00?$normal$,24,4.7,415
4,0,0,Wickes Fixings Trade Kit 300 pcs,https://www.wickes.co.uk/Wickes-Fixings-Trade-Kit-300-pcs/p/225749,https://media.wickes.co.uk/is/image/wickes/GPID_1100655315_00?$normal$,20,4.7,9
4,0,0,TG4 Roof & Flooring OSB 3 Sheet - 18 x 595 x 2440mm,https://www.wickes.co.uk/TG4-Roof+Flooring-OSB-3-Sheet---18-x-595-x-2440mm/p/261383,https://media.wickes.co.uk/is/image/wickes/GPID_5000043118_00?$normal$,15,4.8,76
4,0,0,General Purpose Hardboard Sheet - 3 x 1220 x 2440mm,https://www.wickes.co.uk/General-Purpose-Hardboard-Sheet---3-x-1220-x-2440mm/p/110107,https://media.wickes.co.uk/is/image/wickes/S3308_110107_00?$normal$,14.50,4.6,475
4,0,0,General Purpose Hardboard Sheet - 3 x 607 x 1829mm,https://www.wickes.co.uk/General-Purpose-Hardboard-Sheet---3-x-607-x-1829mm/p/110106,https://media.wickes.co.uk/is/image/wickes/S3308_110106_00?$normal$,10.50,4.8,89
4,0,0,General Purpose White Faced Hardboard Sheet - 3 x 610 x 1220mm,https://www.wickes.co.uk/General-Purpose-White-Faced-Hardboard-Sheet---3-x-610-x-1220mm/p/110403,https://media.wickes.co.uk/is/image/wickes/S3308_110403_00?$normal$,10,4.4,92
4,0,0,General Purpose Hardboard Sheet - 3 x 610 x 1220mm,https://www.wickes.co.uk/General-Purpose-Hardboard-Sheet---3-x-610-x-1220mm/p/110105,https://media.wickes.co.uk/is/image/wickes/S3308_110105_00?$normal$,9,4.8,200
4,0,0,Onduline Easyline Intense Black Bitumen Corrugated Roof Sheet - 760 x 1000 x 2.6mm,https://www.wickes.co.uk/Onduline-Easyline-Intense-Black-Bitumen-Corrugated-Roof-Sheet---760-x-1000-x-2-6mm/p/184879,https://media.wickes.co.uk/is/image/wickes/GPID_1100556692_00?$normal$,8,4.9,85
4,0,0,Tarmac Granular Sub Base Mot 1 - Major Bag,https://www.wickes.co.uk/Tarmac-Granular-Sub-Base-Mot-1---Major-Bag/p/131884,https://media.wickes.co.uk/is/image/wickes/R1478_131884_00?$normal$,4.80,4.6,599
4,0,0,Knauf 100mm Insulation Space Bottom Layer Loft Roll - 11.08m2,https://www.wickes.co.uk/Knauf-100mm-Insulation-Space-Bottom-Layer-Loft-Roll---11-08m2/p/109449,https://media.wickes.co.uk/is/image/wickes/O0032_109449_00?$normal$,38,4.5,92
4,0,0,Knauf 200mm Insulation Super Top Up Loft Roll - 5.61m2,https://www.wickes.co.uk/Knauf-200mm-Insulation-Super-Top-Up-Loft-Roll---5-61m2/p/109451,https://media.wickes.co.uk/is/image/wickes/O0032_109451_00?$normal$,34,4.8,1480
4,0,0,Knauf 170mm Insulation Space Standard Top Up Loft Roll - 6.47m2,https://www.wickes.co.uk/Knauf-170mm-Insulation-Space-Standard-Top-Up-Loft-Roll---6-47m2/p/109450,https://media.wickes.co.uk/is/image/wickes/O0032_109450_00?$normal$,32,4.8,827
4,0,0,Blue Circle Ready To Use Slablayer - 20kg,https://www.wickes.co.uk/Blue-Circle-Ready-To-Use-Slablayer---20kg/p/153707,https://media.wickes.co.uk/is/image/wickes/B3182_153707_00?$normal$,7.75,4.4,910
4,0,0,Blue Circle Multi-Purpose Ready To Use Concrete - 20kg,https://www.wickes.co.uk/Blue-Circle-Multi-Purpose-Ready-To-Use-Concrete---20kg/p/133770,https://media.wickes.co.uk/is/image/wickes/GPID_1000726581_00?$normal$,10.40,4.6,535
4,0,0,Wickes Geneva White Grained Moulded Fully Finished Cottage Internal Door,https://www.wickes.co.uk/Wickes-Geneva-White-Grained-Moulded-Fully-Finished-Cottage-Internal-Door/p/9000218648,https://media.wickes.co.uk/is/image/wickes/P0321_117368_00?$normal$,"From
						55",3.8,22
4,0,0,Wickes Exeter White Moulded Fully Finished Ladder Internal Door - 1981mm,https://www.wickes.co.uk/Wickes-Exeter-White-Moulded-Fully-Finished-Ladder-Internal-Door---1981mm/p/9000281463,https://media.wickes.co.uk/is/image/wickes/GPID_5000009307_00?$normal$,"From
						66",4.1,22
4,0,0,Spax Pz Countersunk Yellox Screws Bulk Tub - 5x70mm Pack Of 250,https://www.wickes.co.uk/Spax-Pz-Countersunk-Yellox-Screws-Bulk-Tub---5x70mm-Pack-Of-250/p/225978,https://media.wickes.co.uk/is/image/wickes/GPID_1100657158_00?$normal$,20,0.0,0
4,0,0,Spax Pz Countersunk Yellox Screws Bulk Tub - 5x80mm Pack Of 200,https://www.wickes.co.uk/Spax-Pz-Countersunk-Yellox-Screws-Bulk-Tub---5x80mm-Pack-Of-200/p/225979,https://media.wickes.co.uk/is/image/wickes/GPID_1100657159_00?$normal$,20,5.0,5
4,0,0,Spax Pz Countersunk Yellox Screws Bulk Tub - 4x40mm Pack Of 800,https://www.wickes.co.uk/Spax-Pz-Countersunk-Yellox-Screws-Bulk-Tub---4x40mm-Pack-Of-800/p/225974,https://media.wickes.co.uk/is/image/wickes/GPID_1100657154_00?$normal$,20,5.0,4
4,0,0,Spax Pz Countersunk Yellox Screws Bulk Tub - 5x60mm Pack Of 350,https://www.wickes.co.uk/Spax-Pz-Countersunk-Yellox-Screws-Bulk-Tub---5x60mm-Pack-Of-350/p/225977,https://media.wickes.co.uk/is/image/wickes/GPID_1100657157_00?$normal$,20,3.5,2
4,0,0,Spax Pz Countersunk Yellox Screws Bulk Tub - 4x50mm Pack Of 650,https://www.wickes.co.uk/Spax-Pz-Countersunk-Yellox-Screws-Bulk-Tub---4x50mm-Pack-Of-650/p/225975,https://media.wickes.co.uk/is/image/wickes/GPID_1100657155_00?$normal$,20,4.0,1
4,0,0,Spax Pz Countersunk Yellox Screws Bulk Tub - 5x90mm Pack Of 150,https://www.wickes.co.uk/Spax-Pz-Countersunk-Yellox-Screws-Bulk-Tub---5x90mm-Pack-Of-150/p/225980,https://media.wickes.co.uk/is/image/wickes/GPID_1100657160_00?$normal$,20,5.0,2
4,0,0,Spax Pz Countersunk Yellox Screws Bulk Tub - 5x100mm Pack Of 135,https://www.wickes.co.uk/Spax-Pz-Countersunk-Yellox-Screws-Bulk-Tub---5x100mm-Pack-Of-135/p/225981,https://media.wickes.co.uk/is/image/wickes/GPID_1100657161_00?$normal$,20,5.0,1
4,0,0,Spax Pz Countersunk Yellox Screws Bulk Tub - 5x50mm Pack Of 430,https://www.wickes.co.uk/Spax-Pz-Countersunk-Yellox-Screws-Bulk-Tub---5x50mm-Pack-Of-430/p/225976,https://media.wickes.co.uk/is/image/wickes/GPID_1100657156_00?$normal$,20,5.0,1
4,0,0,Dulux Weathershield All Weather Purpose Smooth Paint - Green Ivy - 5L,https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Smooth-Paint---Green-Ivy---5L/p/278499,https://media.wickes.co.uk/is/image/wickes/GPID_5000086533_00?$normal$,22,4.9,9
4,0,0,Dulux Weathershield All Weather Purpose Smooth Paint - Pure Brilliant White - 5L,https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Smooth-Paint---Pure-Brilliant-White---5L/p/278452,https://media.wickes.co.uk/is/image/wickes/GPID_5000086510_00?$normal$,22,0.0,0
4,0,0,Dulux Weathershield All Weather Purpose Smooth Paint - Concrete Grey - 5L,https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Smooth-Paint---Concrete-Grey---5L/p/278454,https://media.wickes.co.uk/is/image/wickes/GPID_5000086512_00?$normal$,22,5.0,4
4,0,0,Dulux Weathershield All Weather Purpose Smooth Paint - Black - 5L,https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Smooth-Paint---Black---5L/p/278459,https://media.wickes.co.uk/is/image/wickes/GPID_5000086517_00?$normal$,22,5.0,3
4,0,0,Dulux Weathershield All Weather Purpose Smooth Paint - Buttermilk - 5L,https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Smooth-Paint---Buttermilk---5L/p/278470,https://media.wickes.co.uk/is/image/wickes/GPID_5000086528_00?$normal$,22,4.9,7
4,0,0,Dulux Weathershield All Weather Purpose Smooth Paint - Classic Cream - 5L,https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Smooth-Paint---Classic-Cream---5L/p/278471,https://media.wickes.co.uk/is/image/wickes/GPID_5000086529_00?$normal$,22,5.0,5
4,0,0,Dulux Weathershield All Weather Purpose Smooth Paint - Gardenia - 5L,https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Smooth-Paint---Gardenia---5L/p/278455,https://media.wickes.co.uk/is/image/wickes/GPID_5000086513_00?$normal$,22,5.0,5
4,0,0,Dulux Weathershield All Weather Purpose Smooth Paint - Sandstone - 5L,https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Smooth-Paint---Sandstone---5L/p/278456,https://media.wickes.co.uk/is/image/wickes/GPID_5000086514_00?$normal$,22,4.0,2
